Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Hall,6,30,15,23.6,0.0,0.0,0.4,100,80,60,0,0
Aidan Corr,14,27,12,17.4,0.0,0.0,0.2,60,40,20,0,0
Aiden Bonar,2,15,9,12.0,0.0,0.0,0.0,50,0,0,0,0
Bailey Scott,18,34,12,22.8,0.2,0.2,0.6,80,80,20,20,0
Ben Cunnington,8,27,7,18.6,0.2,0.0,0.4,60,60,40,20,0
Ben McKay,14,19,11,15.6,0.0,0.0,0.4,60,0,0,0,0
Blake Drury,3,13,6,8.67,0.0,0.33,0.67,0,0,0,0,0
Callum Coleman Jones,9,13,5,8.4,0.0,0.4,0.6,0,0,0,0,0
Cameron Zurhaar,16,25,10,15.4,0.4,0.6,0.8,20,20,20,40,0
Charlie Comben,7,11,1,7.2,0.6,1.2,0.6,0,0,0,40,20
Charlie Lazzaro,3,15,1,7.0,0.0,0.0,0.0,33,0,0,0,0
Cooper Harvey,3,13,5,9.33,0.33,0.0,0.33,0,0,0,33,0
Curtis Taylor,11,18,10,13.0,0.0,0.2,1.0,40,0,0,0,0
Daniel Howe,9,19,9,13.0,0.2,0.2,0.6,20,0,0,20,0
Darcy Tucker,13,22,12,17.8,0.4,0.0,0.0,80,40,0,40,0
Eddie Ford,9,14,10,12.2,0.6,0.2,0.6,0,0,0,60,0
Flynn Perez,3,16,7,12.33,0.33,0.0,0.33,33,0,0,33,0
George Wardlaw,7,22,5,15.0,0.2,0.0,1.2,60,40,0,20,0
Griffin Logue,15,17,1,11.8,0.0,0.0,0.4,40,0,0,0,0
Harry Sheezel,18,32,15,27.2,0.0,0.2,0.6,100,80,80,0,0
Hugh Greenwood,12,25,7,14.8,0.4,0.2,0.6,40,40,20,20,20
Jack Mahony,2,16,9,12.5,0.0,0.0,0.0,50,0,0,0,0
Jack Ziebell,18,22,4,15.2,0.2,0.4,0.8,60,40,0,20,0
Jackson Archer,2,11,8,9.5,0.0,0.0,2.5,0,0,0,0,0
Jaidyn Stephenson,18,13,7,10.0,1.2,0.2,0.4,0,0,0,60,40
Josh Goater,5,20,9,14.8,0.0,0.2,0.6,80,20,0,0,0
Jy Simpkin,13,22,3,14.2,0.4,0.2,0.6,60,40,0,40,0
Kayne Turner,7,10,5,7.0,0.2,0.4,0.0,0,0,0,20,0
Lachie Young,3,17,9,13.33,0.0,0.33,0.33,33,0,0,0,0
Liam Shiels,16,29,11,19.0,0.0,0.4,0.4,80,40,20,0,0
Luke Davies Uniacke,11,33,22,27.6,0.8,0.4,1.0,100,100,80,60,20
Luke McDonald,18,25,14,20.0,0.0,0.0,1.2,80,60,40,0,0
Miller Bergman,11,18,4,10.0,0.0,0.0,0.6,20,0,0,0,0
Nick Larkey,18,12,5,9.0,2.4,0.4,1.0,0,0,0,100,80
Paul Curtis,16,13,7,10.0,0.6,0.4,0.6,0,0,0,40,20
Phoenix Spicer,6,10,2,6.4,0.2,0.2,0.8,0,0,0,20,0
Tarryn Thomas,7,24,12,19.4,1.0,0.2,0.6,60,60,0,40,40
Todd Goldstein,15,15,4,11.6,0.2,0.2,0.4,20,0,0,20,0
Tom Powell,12,16,8,12.8,0.8,0.0,0.4,40,0,0,60,20
Tristan Xerri,4,19,5,12.5,0.25,0.0,1.75,25,0,0,25,0
Will Phillips,12,27,17,20.8,0.2,0.0,1.0,100,60,20,20,0
